order_id,customer_id,product_id,order_date,quantity,unit_price,status
O000397,C0159,P0068,2024-06-02,1,316.46,completed
O003406,C0392,P0100,2022-05-18,0,328.51,completed
O004501,C0023,P0091,2024-01-11,3,32.4,completed
O000040,C0179,P0012,2023-04-06,3,428.1,completed
O000319,C0117,P0084,2022-06-15,4,396.85,returned
O003047,C0275,P0015,2022-07-23,0,70.39,cancelled
O003171,C0473,P0056,2024-02-24,1,327.73,completed
O001068,C0460,P0019,2022-01-15,1,202.65,returned
O002200,C0170,P0040,2022-10-01,2,152.96,completed
O001339,C0360,P0046,02/04/2022,4,141.77,returned
O000712,C0319,P0089,2024-03-29,1,532.81,completed
O002704,C0283,P0059,2023-09-09,0,206.51,completed
O000431,C0013,P0016,2022-01-02,1,139.14,cancelled
O003425,C0482,P0002,2023-09-27,1,298.25,completed
O004901,C0083,P0016,2023-01-11,1,151.4,returned
O001505,C0125,P0029,2024-01-01,-1,354.18,completed
O003687,C0419,P0039,2023-04-11,4,343.54,completed
O003335,C0254,P0089,2022-01-26,4,405.43,completed
O004355,C0430,P0055,2023-05-17,0,437.2,completed
O004594,C0151,P0053,2022-03-10,4,385.85,completed
O004953,C0375,P0009,2023-07-21,1,327.86,returned
O001182,C0166,P0099,2023-05-27,-1,296.33,completed
O004402,C0308,P0027,2023-03-31,-1,276.18,completed
O002941,C0053,P0018,2022-08-29,0,200.53,returned
O002889,C0206,P0001,2023-10-27,4,280.86,completed
O003120,C0356,P0004,2023-02-08,2,77.11,completed
O002502,C0193,P0052,2023-12-20,0,87.9,cancelled
O001879,C0129,P0035,2024-01-09,0,502.83,cancelled
O000828,C0370,P0044,2023-06-13,-1,67.41,completed
O001172,C0088,P0090,2022-05-26,2,35.82,completed
O002149,C0073,P0046,2022-04-15,0,127.47,returned
O002829,C0014,P0083,2022-09-09,2,201.21,returned
O001382,C0290,P0098,2022-06-20,4,36.88,cancelled
O002890,C0230,P0053,2023-10-06,1,367.03,cancelled
O004089,C0378,P0037,2024-03-15,1,350.4,cancelled
O002587,C0022,P0016,2023-02-24,3,103.56,cancelled
O000818,C0459,P0031,2022-08-01,2,360.99,returned
O000017,C0274,P0089,05/06/2023,0,468.67,completed
O003064,C0356,P0058,2022-09-19,2,203.02,completed
O003765,C0098,P0059,2022-01-23,4,197.16,completed
O004548,C0074,P0073,2023-09-30,1,196.16,completed
O002222,C0225,P0043,2024-01-31,0,133.65,returned
O003617,C0115,P0083,2022-09-18,1,244.62,completed
O004360,C0348,P0068,2023-07-27,3,284.0,completed
O000302,C0392,P0006,2023-09-21,1,129.53,completed
O001651,C0234,P0091,2022-04-21,3,31.08,cancelled
O000923,C0386,P0007,2022-05-15,4,481.28,returned
O003896,C0016,P0070,2022-07-30,2,321.46,completed
O004213,C0241,P0063,07/23/2022,1,7.58,completed
O002382,C0164,P0010,2022-02-16,4,153.98,completed
O003984,C0433,P0089,2023-02-23,1,546.89,completed
O000800,C0260,P0072,2022-02-28,2,378.71,completed
O004270,C0293,P0063,2024-05-03,4,7.72,completed
O001721,C0097,P0062,03/31/2024,2,117.89,returned
O001683,,P0084,2022-08-29,-1,354.03,returned
O000730,C0455,P0080,2023-04-02,2,237.98,returned
O000702,C0155,P0019,07/15/2022,1,200.58,completed
O004059,C0176,P0023,2023-05-07,2,70.74,returned
O000548,C0455,P0050,2023-06-12,4,363.43,completed
O000940,C0353,P0006,2022-12-27,2,101.74,completed
O004305,,P0016,2022-09-21,3,102.43,completed
O001250,C0359,P0024,2022-10-24,-1,432.6,cancelled
O000530,C0380,P0069,2022-02-14,1,252.59,returned
O002882,C0437,P0037,2024-01-29,2,476.19,completed
O002661,C0032,P0023,2024-06-23,1,71.59,returned
O004971,C0074,P0075,2022-09-15,4,271.45,completed
O004988,C0192,P0052,2023-06-08,1,71.72,completed
O001043,C0499,P0087,2024-01-14,4,179.85,cancelled
O003459,C0163,P0079,2022-01-28,2,129.56,cancelled
O003511,C0468,P0087,2022-12-17,1,182.66,completed
O004928,C0448,P0046,2024-01-30,1,136.74,cancelled
O002473,C0365,P0020,2023-06-08,1,572.42,cancelled
O004374,C0104,P0031,08/03/2023,-1,431.37,completed
O003815,C0250,P0038,2022-08-11,1,467.38,cancelled
O004343,C0272,P0004,2023-05-08,2,81.8,cancelled
O000365,C0433,P0098,2023-07-18,4,48.0,completed
O004208,C0073,P0046,03/15/2023,2,134.6,completed
O002209,C0019,P0094,2023-01-21,2,509.38,returned
O004054,C0476,P0062,2024-03-17,-1,121.05,cancelled
O004217,C0003,P0075,2023-03-13,0,287.41,completed
O002510,C0058,P0032,2024-05-17,3,55.13,completed
O003022,C0151,P0049,2023-04-25,1,461.81,cancelled
O000032,C0262,P0077,2023-12-12,1,109.52,completed
O004526,C0121,P0043,2023-01-18,2,144.14,completed
O004067,C0383,P0064,2023-06-12,3,129.97,completed
O003452,C0087,P0071,2022-10-25,3,114.03,completed
O001579,C0004,P0073,2022-04-17,2,176.74,cancelled
O003402,C0319,P0083,2024-02-11,1,189.99,completed
O000406,C0444,P0032,2023-05-17,4,58.47,cancelled
O000273,C0244,P0077,2022-04-09,1,104.46,cancelled
O001565,C0194,P0025,2023-03-02,0,338.24,cancelled
O003321,C0195,P0071,2024-05-06,-1,112.68,completed
O001900,C0408,P0007,2024-06-14,1,376.56,completed
O002710,C0278,P0065,05/21/2022,3,355.77,completed
O000924,C0296,P0090,2023-11-02,1,34.91,completed
O004017,C0228,P0043,2023-11-22,4,134.13,cancelled
O000836,C0088,P0053,2023-06-15,1,417.81,completed
O001041,C0289,P0062,2023-08-07,1,97.29,completed
O004620,C0273,P0029,2023-09-14,1,357.41,completed
O001769,C0083,P0097,2024-01-01,2,238.17,completed
O000935,C0495,P0016,2024-02-11,2,110.84,completed
O003606,C0154,P0040,2023-08-10,3,197.99,completed
O001147,C0136,P0045,2023-04-06,1,508.24,returned
O000004,C0053,P0024,2024-02-19,3,386.11,cancelled
O002593,C0392,P0041,2023-06-06,-1,299.66,completed
O004232,C0352,P0005,2022-07-11,1,156.49,completed
O003889,C0111,P0042,02/09/2023,1,461.24,completed
O004259,C0298,P0018,2024-02-27,-1,178.82,completed
O001005,C0236,P0023,2023-05-23,1,70.61,completed
O000309,C0093,P0074,2022-10-14,-1,464.78,completed
O004691,C0112,P0030,2023-12-17,3,386.26,returned
O001033,C0080,P0083,2022-10-21,1,167.58,cancelled
O001350,C0468,P0049,2023-12-17,2,463.12,completed
O002247,C0004,P0008,2023-07-10,4,131.93,completed
O004403,C0327,P0031,10/05/2022,4,380.63,completed
O001918,C0107,P0078,2022-02-24,0,259.38,cancelled
O002949,C0371,P0074,02/25/2022,4,507.61,cancelled
O004692,C0367,P0028,2022-07-18,1,449.69,cancelled
O004276,C0067,P0058,05/18/2022,0,262.43,returned
O002482,C0047,P0079,2024-06-20,1,139.81,returned
O003980,C0252,P0069,2023-09-28,4,335.38,cancelled
O000805,C0106,P0001,04/06/2024,0,318.25,completed
O000987,C0122,P0027,01/31/2024,4,275.9,completed
O003553,C0006,P0030,2024-02-03,1,293.01,completed
O004082,C0354,P0095,2022-12-20,1,44.09,completed
O002261,C0163,P0049,2022-11-07,1,477.8,completed
O004588,C0438,P0001,2024-04-14,-1,336.14,cancelled
O002985,C0424,P0082,2022-11-04,1,419.04,returned
O000231,C0013,P0099,2022-09-20,3,250.58,returned
O000770,C0140,P0042,2024-02-10,-1,430.52,cancelled
O001078,C0342,P0054,2024-04-05,1,426.76,cancelled
O002031,C0488,P0067,2023-01-10,1,304.24,cancelled
O001772,C0385,P0053,2023-08-15,0,378.63,completed
O004358,C0141,P0033,2022-12-29,2,95.39,completed
O004412,C0478,P0077,2022-01-28,-1,150.11,completed
O004962,C0226,P0014,2022-01-15,0,186.36,completed
O002769,C0386,P0021,05/01/2024,3,296.28,completed
O003180,C0417,P0042,2022-01-15,4,543.81,completed
O002456,C0094,P0047,2022-08-14,-1,502.4,completed
O004174,C0471,P0098,2023-10-09,0,44.38,cancelled
O001722,C0075,P0066,2023-07-21,1,222.69,returned
O000972,C0216,P0005,2022-05-17,0,119.78,returned
O000599,C0271,P0025,2022-04-12,1,355.96,cancelled
O003691,C0389,P0002,2022-10-02,1,319.86,returned
O003899,C0043,P0057,2023-12-01,2,443.76,completed
O003739,C0266,P0078,2023-09-30,-1,270.14,returned
O001084,C0207,P0067,2024-01-16,1,290.21,completed
O002972,C0243,P0047,2022-01-19,0,440.71,returned
O000330,C0393,P0038,2022-11-03,1,437.98,cancelled
O000537,C0310,P0082,2024-06-26,3,572.41,cancelled
O000256,C0204,P0002,2023-06-07,1,326.46,cancelled
O001541,C0180,P0082,2022-07-25,2,403.52,completed
O001575,C0485,P0009,2023-01-25,1,359.14,completed
O000999,C0001,P0081,2023-07-02,1,31.29,completed
O003898,C0115,P0022,06/08/2023,-1,424.5,returned
O000234,C0106,P0090,2024-05-05,1,40.49,returned
O001089,C0395,P0007,2024-01-14,0,384.2,completed
O003224,C0452,P0027,2022-12-17,1,311.67,completed
O000906,C0087,P0015,2024-06-14,-1,75.17,completed
O001145,C0338,P0046,2024-05-26,2,123.41,returned
O003628,C0338,P0098,2023-09-23,1,38.37,returned
O000674,C0392,P0072,2022-11-20,-1,377.96,returned
O003397,C0384,P0091,2022-01-13,-1,27.5,returned
O004052,C0047,P0097,2024-06-06,-1,334.1,completed
O000760,C0123,P0076,2022-02-23,2,182.76,cancelled
O000958,C0493,P0087,2023-05-20,1,215.12,returned
O004929,C0218,P0080,2023-10-10,0,217.08,returned
O000267,C0323,P0074,2022-06-14,1,371.48,completed
O002807,C0236,P0061,2022-04-30,2,16.38,completed
O002943,C0101,P0009,2022-01-17,1,381.86,completed
O004878,C0421,P0090,2022-04-13,3,33.85,returned
O001594,C0347,P0009,01/23/2024,1,336.63,completed
O002731,C0311,P0086,2023-03-18,-1,499.61,cancelled
O003014,C0273,P0047,2023-04-28,3,458.88,completed
O001559,C0261,P0090,2024-01-27,1,28.76,returned
O003714,C0409,P0074,2023-08-05,4,487.52,cancelled
O001422,C0308,P0081,2024-02-12,0,26.14,cancelled
O003738,C0153,P0040,2022-06-25,3,167.08,completed
O003040,C0252,P0066,2022-02-15,0,271.35,completed
O003140,C0155,P0020,2022-09-22,4,597.69,completed
O002253,C0212,P0074,2024-03-27,-1,382.99,completed
O003113,C0066,P0099,2023-12-17,0,271.85,completed
O004324,C0292,P0098,2024-05-08,0,37.12,returned
O001449,C0239,P0095,2024-04-17,3,33.26,completed
O003157,C0179,P0052,2023-03-20,-1,76.61,cancelled
O002598,C0281,P0084,2023-05-21,2,475.84,completed
O000687,C0341,P0048,2022-05-15,4,47.63,returned
O000794,C0451,P0013,2024-03-25,0,103.17,completed
O004576,C0250,P0010,2022-02-23,-1,112.2,completed
O003079,C0499,P0043,2022-11-28,1,155.08,completed
O002551,C0446,P0012,2022-10-27,3,480.07,returned
O004817,C0186,P0020,2022-01-17,2,461.05,completed
O002524,C0219,P0089,2022-04-26,2,411.41,completed
O001587,C0069,P0027,2022-11-30,0,239.78,cancelled
O004012,C0380,P0088,2024-03-26,0,85.13,completed
O003175,C0148,P0053,2023-11-03,3,489.24,completed
O002201,C0367,P0057,2023-06-12,1,492.45,completed
O002505,C0378,P0018,2024-02-22,-1,223.95,returned
O001902,C0276,P0017,06/15/2023,1,243.57,cancelled
O003741,C0428,P0074,2024-06-06,1,354.18,completed
O001236,C0490,P0029,2024-02-20,1,350.67,cancelled
O001086,C0486,P0012,2024-05-07,1,367.4,cancelled
O003584,C0220,P0098,2023-01-31,1,38.65,completed
O003342,C0266,P0020,2024-04-29,3,404.78,returned
O004656,C0287,P0018,2024-04-15,2,201.08,completed
O001403,C0170,P0090,2022-10-30,-1,31.76,completed
O003723,C0294,P0065,2022-07-26,1,508.41,completed
O004938,C0396,P0021,2024-04-04,4,293.42,completed
O004429,C0258,P0092,2022-04-04,1,377.42,returned
O000755,C0206,P0063,04/06/2024,4,9.79,returned
O002324,C0236,P0006,2024-05-11,0,108.39,completed
O003455,C0173,P0036,2023-11-05,1,205.86,completed
O000956,C0486,P0099,10/13/2023,1,244.01,completed
O001167,C0155,P0093,08/17/2022,1,39.64,returned
O001199,C0487,P0095,12/21/2022,1,40.37,cancelled
O003663,C0118,P0044,2023-10-23,1,67.95,cancelled
O003367,,P0031,2024-05-02,0,440.39,completed
O003811,C0115,P0037,2022-02-08,1,355.51,returned
O002662,C0044,P0032,2022-01-25,1,60.75,completed
O002843,C0058,P0100,2023-12-05,1,345.33,returned
O000680,C0455,P0037,2023-11-25,1,467.51,returned
O000140,C0403,P0069,2022-04-19,1,334.34,completed
O004857,C0086,P0064,06/26/2023,2,126.82,completed
O003576,C0447,P0068,2023-01-12,1,316.09,completed
O000679,C0270,P0024,08/06/2022,1,383.79,returned
O000052,C0452,P0021,2022-07-27,1,295.73,completed
O003413,C0135,P0033,2022-08-01,0,79.56,cancelled
O000147,C0364,P0018,2022-03-09,3,241.42,cancelled
O002746,C0032,P0004,2024-04-28,1,98.52,completed
O004624,C0399,P0087,2023-11-05,0,174.94,completed
O001844,C0432,P0067,03/29/2022,1,344.39,completed
O003301,C0046,P0008,2024-04-11,1,128.9,cancelled
O003712,C0277,P0073,2023-11-09,1,216.76,cancelled
O004767,C0325,P0091,2023-09-10,3,35.16,returned
O000666,C0447,P0089,2023-04-26,1,464.65,returned
O000379,C0247,P0063,2024-02-20,1,8.19,cancelled
O001766,C0167,P0099,2022-09-09,1,239.75,cancelled
O003123,C0198,P0074,2023-07-24,1,382.06,completed
O004558,C0290,P0043,2023-07-16,1,144.12,cancelled
O001527,C0221,P0031,2024-04-02,3,349.57,completed
O003383,C0184,P0066,2022-04-27,1,278.44,returned
O000450,C0139,P0091,2022-12-25,4,33.43,completed
O004667,C0407,P0005,2023-02-04,3,127.86,completed
O003468,C0128,P0023,2022-06-29,3,76.9,completed
O001040,C0097,P0082,2022-01-12,3,567.84,completed
O003492,C0436,P0057,2022-01-23,1,507.4,completed
O003104,C0220,P0023,2023-09-17,-1,73.03,returned
O001800,C0304,P0011,09/05/2023,4,383.99,completed
O001302,C0242,P0043,2023-06-16,3,193.71,completed
O001636,C0214,P0040,2023-05-22,2,200.08,completed
O003242,C0003,P0018,2023-03-13,2,250.34,completed
O003403,C0073,P0045,2023-03-07,-1,411.53,cancelled
O002139,C0392,P0011,2023-02-17,1,536.35,returned
O002186,C0327,P0010,05/23/2024,1,118.12,completed
O004281,C0368,P0042,2022-07-31,1,394.92,completed
O003918,C0167,P0071,2022-05-17,1,87.06,returned
O004990,C0284,P0062,2023-08-17,-1,122.28,cancelled
O004014,C0155,P0006,2024-04-07,-1,127.34,cancelled
O001712,C0414,P0015,2022-08-23,-1,63.64,cancelled
O003436,C0079,P0036,2023-11-28,1,307.47,completed
O004718,C0331,P0056,2022-02-25,0,351.85,returned
O004345,C0411,P0025,2022-05-02,1,295.17,completed
O004107,C0304,P0004,10/06/2022,3,101.61,cancelled
O002242,C0033,P0029,2022-01-19,1,399.87,returned
O004914,C0056,P0041,2022-01-10,1,217.83,completed
O002561,C0154,P0025,2024-04-19,1,316.94,returned
O003540,C0152,P0012,2023-04-29,2,402.94,completed
O003556,C0377,P0025,2022-12-14,-1,306.99,completed
O002789,C0204,P0085,2024-01-28,3,199.09,completed
O001974,C0208,P0046,2024-04-03,1,125.72,completed
O001224,C0009,P0060,2023-03-31,-1,94.7,cancelled
O001249,C0487,P0053,2022-03-17,4,459.7,returned
O000936,C0410,P0006,2022-01-06,-1,96.82,completed
O000717,C0437,P0066,10/01/2022,1,270.33,completed
O002599,C0110,P0098,01/20/2024,2,45.11,completed
O003251,C0244,P0068,2023-02-05,1,295.34,completed
O003130,C0112,P0077,02/26/2023,2,108.14,returned
O003214,C0209,P0093,2023-05-04,1,34.81,completed
O004915,,P0033,2022-03-25,0,91.99,returned
O001424,C0058,P0024,2022-11-13,-1,395.1,cancelled
O003749,,P0009,2024-03-17,1,406.99,cancelled
O003182,C0309,P0073,2024-05-04,0,226.48,completed
O000885,C0395,P0092,2022-01-13,1,536.81,cancelled
O000726,C0174,P0099,03/13/2022,1,228.35,completed
O001445,C0468,P0048,2024-05-01,1,38.22,completed
O002638,C0103,P0063,2022-03-09,1,9.19,completed
O001103,C0151,P0083,2022-09-17,0,243.3,returned
O002956,C0109,P0018,2023-12-08,-1,191.91,returned
O004693,C0423,P0016,2022-07-11,1,103.74,completed
O000498,C0337,P0083,2022-05-14,0,211.61,completed
O003176,C0090,P0066,2023-07-18,1,277.58,completed
O002218,C0333,P0011,2022-10-24,4,473.37,returned
O004264,C0398,P0089,2023-02-19,3,560.07,completed
O001958,C0156,P0001,2022-04-29,2,376.3,completed
O004391,C0381,P0004,2023-07-19,4,75.56,completed
O001469,C0321,P0034,11/10/2022,0,500.4,completed
O000165,C0300,P0016,2023-01-16,3,125.57,cancelled
O003821,C0310,P0086,09/27/2022,1,477.3,completed
O000568,C0348,P0040,2022-02-11,1,153.95,completed
O001056,C0082,P0010,2022-10-25,0,122.29,completed
O002647,C0128,P0013,2022-10-11,2,120.07,returned
O001258,C0015,P0006,2024-02-12,1,134.61,completed
O001628,C0117,P0006,2023-07-14,2,122.38,returned
O000472,C0037,P0019,2022-05-18,1,220.64,returned
O003686,C0177,P0044,2023-07-09,1,68.69,completed
O000684,C0048,P0023,2023-07-15,0,72.26,returned
O003314,C0210,P0056,2023-07-10,2,364.31,completed
O003126,C0177,P0027,2023-02-02,3,311.44,completed
O004821,C0207,P0080,2024-02-09,-1,181.63,returned
O001764,C0035,P0035,2023-09-10,1,547.76,completed
O002742,C0059,P0071,2023-09-24,4,95.44,completed
O000851,C0311,P0038,2022-06-24,1,358.23,completed
O000404,C0116,P0098,2022-06-17,2,54.12,returned
O000056,C0419,P0055,2022-01-09,4,408.25,completed
O002936,C0132,P0081,2022-10-30,4,31.12,completed
O003252,C0111,P0094,2023-07-08,1,428.03,completed
O004110,C0340,P0083,01/27/2022,2,206.48,completed
O003063,C0429,P0062,2022-08-22,3,113.51,cancelled
O003483,C0010,P0036,2023-08-13,4,238.27,completed
O000027,C0361,P0036,2023-02-03,1,282.16,completed
O003891,C0497,P0074,2024-01-09,-1,379.91,returned
O004996,C0342,P0050,2024-05-06,4,307.94,completed
O004710,C0295,P0039,2022-01-06,4,286.24,returned
O004521,C0385,P0045,08/16/2023,-1,377.41,completed
O002536,C0317,P0042,2023-10-20,2,498.68,completed
O000182,C0255,P0026,2022-04-27,1,215.45,completed
O000391,C0021,P0068,2023-04-14,1,250.69,completed
O003697,C0389,P0046,2022-02-26,-1,104.9,returned
O002370,C0362,P0064,2022-08-16,1,126.19,returned
O003393,C0280,P0020,2022-03-03,1,399.52,cancelled
O000739,C0076,P0053,04/11/2023,1,363.79,completed
O004356,C0414,P0034,2023-09-01,0,522.05,returned
O001401,C0337,P0032,2023-01-11,0,67.33,completed
O000871,C0481,P0012,2022-02-23,1,381.51,completed
O003007,C0200,P0068,2022-08-03,4,218.96,completed
O003892,C0391,P0073,2024-05-23,4,254.3,completed
O004426,C0473,P0024,2024-06-28,4,469.85,cancelled
O000098,C0048,P0043,2024-04-08,1,140.47,completed
O000835,C0106,P0085,2023-01-31,3,194.46,completed
O004719,C0259,P0031,2022-10-24,1,399.74,cancelled
O003870,C0346,P0010,2022-05-11,2,113.39,cancelled
O001760,C0048,P0071,12/26/2023,1,81.38,completed
O003502,C0136,P0099,2023-05-16,-1,301.61,completed
O001306,C0146,P0055,2022-07-17,3,391.65,cancelled
O002138,C0425,P0025,11/14/2023,1,285.83,cancelled
O001057,C0240,P0060,2022-12-24,-1,98.05,completed
O000759,C0164,P0042,2023-02-04,1,415.13,completed
O004291,C0219,P0019,2022-04-09,1,180.64,cancelled
O000407,C0369,P0079,2024-01-23,0,167.97,cancelled
O002325,C0186,P0039,2022-03-28,0,316.38,completed
O002237,C0048,P0076,2022-05-29,3,196.35,completed
O004301,C0165,P0065,2023-05-23,3,421.34,completed
O001400,C0434,P0075,04/17/2022,1,372.63,completed
O004704,C0292,P0005,2023-09-03,4,118.17,completed
O001206,C0417,P0008,2024-06-13,2,100.7,completed
O004210,C0124,P0057,2022-12-27,0,456.78,returned
O003626,C0256,P0048,2023-12-31,2,51.44,completed
O000544,C0440,P0075,2022-06-15,-1,273.95,completed
O004778,C0484,P0097,2022-11-18,4,294.7,completed
O000976,C0220,P0095,2023-11-26,4,31.03,completed
O002685,C0047,P0048,2022-02-14,1,43.81,completed
O001751,C0379,P0079,03/30/2023,1,157.2,completed
O003410,C0105,P0001,2023-05-22,0,309.37,completed
O004418,C0458,P0037,2024-06-14,4,444.17,returned
O000614,C0406,P0038,2024-02-25,-1,448.96,completed
O003427,C0230,P0096,2023-01-11,4,73.77,returned
O000084,C0478,P0030,2022-06-04,1,348.13,completed
O000673,C0314,P0034,2024-06-16,3,480.37,completed
O003065,C0275,P0086,2023-08-29,1,489.01,completed
O003013,C0079,P0013,2024-05-14,3,113.04,returned
O003624,C0131,P0064,2023-10-11,1,126.34,completed
O001990,C0367,P0026,2022-11-18,4,181.85,completed
O004155,C0448,P0073,2022-02-11,3,197.64,completed
O004565,C0279,P0070,2023-01-08,3,337.82,cancelled
O000368,C0456,P0039,2022-01-17,1,365.8,completed
O001116,C0442,P0056,04/18/2022,4,318.72,completed
O003758,C0318,P0019,2022-05-08,0,220.86,returned
O000883,C0472,P0081,05/05/2023,1,32.51,completed
O004893,C0029,P0053,2023-02-04,1,423.58,completed
O003151,C0043,P0028,2022-03-19,2,402.02,returned
O004094,C0105,P0095,2022-03-31,1,45.79,completed
O004233,C0108,P0040,2022-01-06,1,183.97,returned
O000587,C0050,P0046,10/05/2022,4,139.49,cancelled
O003166,C0090,P0037,2022-06-01,1,351.02,completed
O004371,C0363,P0074,2022-05-31,1,395.16,completed
O001631,C0008,P0085,2023-02-14,4,223.81,completed
O003070,C0069,P0029,2022-05-18,1,310.11,completed
O000531,C0037,P0093,2023-06-12,1,32.42,returned
O000119,,P0027,04/21/2024,4,240.16,completed
O002290,C0439,P0002,11/12/2022,4,335.6,completed
O003214,C0209,P0093,2023-05-04,1,34.81,completed
O001691,C0423,P0011,2022-05-23,2,516.11,cancelled
O003238,C0048,P0072,2023-06-27,1,355.12,completed
O003682,C0432,P0098,2023-11-24,2,45.07,completed
O000578,C0253,P0060,2024-05-04,3,103.41,completed
O004273,C0208,P0078,2022-10-22,-1,189.41,completed
O003647,C0144,P0010,01/19/2023,4,116.03,cancelled
O002346,C0127,P0021,2023-10-29,2,302.58,completed
O002490,C0091,P0027,2022-09-07,2,307.68,returned
